YEAR,MES,DIA,HORA,MINUTO,Temperatura,Humedad_Relativa,Presion_hPa
2017,1,26,15,0,25.7,96.5,1016.361
2017,1,26,16,0,25.6,96.8,1015.984
2017,1,26,17,0,25.6,96.7,1015.381
2017,1,26,18,0,25.6,96.7,1014.535
2017,1,26,19,0,25.6,96.6,1013.449
2017,1,26,20,0,25.5,96.7,1013.008
2017,1,26,21,0,25.5,96.9,1012.837
2017,1,26,22,0,25.6,96.8,1013.222
2017,1,26,23,0,25.6,96.8,1013.896
2017,1,27,0,0,25.6,96.9,1014.354
2017,1,27,1,0,25.6,96.9,1015.169
2017,1,27,2,0,25.6,96.8,1015.642
2017,1,27,3,0,25.6,96.8,1015.695
2017,1,27,4,0,25.6,96.8,1015.911
2017,1,27,5,0,25.5,96.8,1015.289
2017,1,27,6,0,25.5,96.8,1014.815
2017,1,27,7,0,25.4,96.6,1014.094
2017,1,27,8,0,25.3,96.5,1014.098
2017,1,27,9,0,25.3,96.4,1014.026
2017,1,27,10,0,25.2,96.6,1014.696
2017,1,27,11,0,25.2,96.5,1014.677
2017,1,27,12,0,25.3,96.4,1015.628
2017,1,27,13,0,25.3,96.4,1016.342
2017,1,27,14,0,25.3,96.4,1016.741
2017,1,27,15,0,25.4,96.2,1016.901
2017,1,27,16,0,25.5,96.1,1016.097
2017,1,27,17,0,25.6,96.1,1015.341
2017,1,27,18,0,25.6,96,1014.112
2017,1,27,19,0,25.6,96.1,1013.069
2017,1,27,20,0,25.5,96.1,1012.433
2017,1,27,21,0,25.4,96.3,1012.195
2017,1,27,22,0,25.4,96.6,1012.858
2017,1,27,23,0,25.4,96.6,1013.074
2017,1,28,0,0,25.4,96.5,1013.113
2017,1,28,1,0,25.4,96.3,1013.471
2017,1,28,2,0,25.4,96.2,1013.918
2017,1,28,3,0,25.4,96.1,1014.302
2017,1,28,4,0,25.4,96,1014.084
2017,1,28,5,0,25.3,96,1014.161
2017,1,28,6,0,25.2,96,1013.758
2017,1,28,7,0,25.1,96.2,1013.308
2017,1,28,8,0,25.1,96.3,1012.904
2017,1,28,9,0,25,96.3,1012.855
2017,1,28,10,0,25.3,94.2,1013.274
2017,1,28,11,0,25.3,94.2,1013.502
2017,1,28,12,0,25.3,94.2,1014.276
2017,1,28,13,0,25.4,94.6,1014.77
2017,1,28,14,0,25.4,94.9,1015.256
2017,1,28,15,0,25.5,95,1015.274
2017,1,28,16,0,25.6,95,1014.694
2017,1,28,17,0,25.7,95.3,1013.968
2017,1,28,18,0,25.7,95.5,1012.804
2017,1,28,19,0,25.7,95.7,1011.709
2017,1,28,20,0,25.6,95.9,1011.038
2017,1,28,21,0,25.6,96,1011.118
2017,1,28,22,0,25.4,96.3,1011.746
2017,1,28,23,0,25.4,96.4,1011.498
2017,1,29,0,0,25.4,96.3,1011.781
2017,1,29,1,0,25.4,96.3,1012.226
2017,1,29,2,0,25.4,96.3,1012.585
2017,1,29,3,0,25.4,96.1,1013.184
2017,1,29,4,0,25.5,96,1012.909
2017,1,29,5,0,25.5,96,1013.389
2017,1,29,6,0,25.5,96.1,1012.58
2017,1,29,7,0,25.3,96.4,1012.068
2017,1,29,8,0,25.2,96.5,1011.776
2017,1,29,9,0,25.3,96.4,1011.876
2017,1,29,10,0,25.3,96.5,1012.001
2017,1,29,11,0,25.3,96.4,1012.748
2017,1,29,12,0,25.4,96.3,1013.656
2017,1,29,13,0,25.5,96.2,1014.159
2017,1,29,14,0,25.6,96.3,1014.669
2017,1,29,15,0,25.7,96.3,1014.642
2017,1,29,16,0,25.9,96.1,1013.638
2017,1,29,17,0,25.9,96.1,1013.228
2017,1,29,18,0,26,96.1,1012.255
2017,1,29,19,0,26,96.3,1011.601
2017,1,29,20,0,25.9,96.4,1011.027
2017,1,29,21,0,25.8,96.5,1010.929
2017,1,29,22,0,25.8,96.5,1011.184
2017,1,29,23,0,25.7,96.6,1011.839
2017,1,30,0,0,25.7,96.6,1011.831
2017,1,30,1,0,25.7,96.7,1012.861
2017,1,30,2,0,25.7,96.8,1013.396
2017,1,30,3,0,25.7,96.9,1013.451
2017,1,30,4,0,25.7,97,1013.672
2017,1,30,5,0,25.5,97.3,1013.534
2017,1,30,6,0,25.5,97.4,1012.981
2017,1,30,7,0,25.4,97.5,1012.179
2017,1,30,8,0,25.5,97.2,1012.158
2017,1,30,9,0,25.5,97.2,1011.969
2017,1,30,10,0,25.5,97.1,1012.549
2017,1,30,11,0,25.5,97,1013.006
2017,1,30,12,0,25.6,96.9,1014.084
2017,1,30,13,0,25.7,96.7,1014.858
2017,1,30,14,0,25.8,96.6,1015.324
2017,1,30,15,0,25.9,96.5,1015.558
2017,1,30,16,0,26,96.4,1014.958
2017,1,30,17,0,26,96.4,1014.178
2017,1,30,18,0,26,96.5,1013.409
2017,1,30,19,0,25.9,96.7,1012.406
2017,1,30,20,0,25.8,96.8,1011.995
2017,1,30,21,0,25.7,96.9,1012.152
2017,1,30,22,0,25.7,97.1,1012.328
2017,1,30,23,0,25.7,97.2,1013.261
2017,1,31,0,0,25.7,97.3,1013.183
2017,1,31,1,0,25.8,97.2,1014.034
2017,1,31,2,0,25.7,97.3,1014.664
2017,1,31,3,0,25.6,97.4,1014.843
2017,1,31,4,0,25.6,97.4,1014.796
2017,1,31,5,0,25.3,97.2,1014.667
2017,1,31,6,0,25.1,97.6,1014.022
2017,1,31,7,0,25.2,97.3,1013.694
2017,1,31,8,0,25.3,97,1013.415
2017,1,31,9,0,25.3,96.7,1013.478
2017,1,31,10,0,25.4,96.2,1014.038
2017,1,31,11,0,25.5,96,1014.298
2017,1,31,12,0,25.6,95.8,1015.166
2017,1,31,13,0,25.7,95.8,1015.967
2017,1,31,14,0,25.7,95.9,1015.868
2017,1,31,15,0,25.8,95.9,1016.096
2017,1,31,16,0,25.8,95.9,1015.321
2017,1,31,17,0,25.6,96.3,1014.746
2017,1,31,18,0,25.6,96.4,1013.541
2017,1,31,19,0,25.5,96.4,1013.021
2017,1,31,20,0,25.4,96.4,1012.089
2017,1,31,21,0,25.4,96.6,1012.29
2017,1,31,22,0,25.4,96.6,1012.568
2017,1,31,23,0,25.4,96.6,1013.17
2017,2,1,0,0,25.4,96.7,1013.311
2017,2,1,1,0,25.4,96.9,1013.612
2017,2,1,2,0,25.4,96.9,1014.114
2017,2,1,3,0,25.4,96.9,1014.449
2017,2,1,4,0,25.1,97.3,1014.328
2017,2,1,5,0,25.1,97.5,1013.982
2017,2,1,6,0,25,97.6,1013.531
2017,2,1,7,0,24.9,97.6,1012.926
2017,2,1,8,0,24.8,97.8,1012.882
2017,2,1,9,0,24.8,96.8,1012.924
2017,2,1,10,0,24.8,96.8,1013.631
2017,2,1,11,0,24.8,96.6,1013.798
2017,2,1,12,0,24.8,96.1,1014.791
2017,2,1,13,0,24.6,96.5,1015.366
2017,2,1,14,0,24.8,96.6,1015.465
2017,2,1,15,0,25,96.3,1015.159
2017,2,1,16,0,25,96.3,1014.577
2017,2,1,17,0,25,96.5,1013.509
2017,2,1,18,0,25.2,96.5,1012.581
2017,2,1,19,0,25.3,96.5,1011.776
2017,2,1,20,0,25.3,96.5,1011.336
2017,2,1,21,0,25.4,96.5,1011.286
2017,2,1,22,0,25.2,96.4,1011.426
2017,2,1,23,0,25.2,96.7,1011.901
2017,2,2,0,0,25.2,96.9,1012.016
2017,2,2,1,0,25.2,96.7,1012.634
2017,2,2,2,0,25.2,96.7,1012.834
2017,2,2,3,0,25.3,96.7,1012.842
2017,2,2,4,0,25.3,96.7,1012.884
2017,2,2,5,0,25.2,96.9,1012.515
2017,2,2,6,0,25.1,97,1012.439
2017,2,2,7,0,25.1,97,1011.961
2017,2,2,8,0,25.1,96.8,1011.967
2017,2,2,9,0,25,96.7,1011.866
2017,2,2,10,0,24.7,97.5,1012.549
2017,2,2,11,0,24.8,97.1,1012.775
2017,2,2,12,0,25.1,96.8,1013.711
2017,2,2,13,0,25.2,96.4,1014.348
2017,2,2,14,0,25.3,96.4,1014.68
2017,2,2,15,0,25.3,96.3,1014.611
2017,2,2,16,0,25.3,96.4,1013.977
2017,2,2,17,0,25.3,96.5,1013.082
2017,2,2,18,0,25.3,96.5,1012.428
2017,2,2,19,0,25.4,96.4,1011.57
2017,2,2,20,0,25.3,96.5,1011.05
2017,2,2,21,0,25.3,96.7,1010.654
2017,2,2,22,0,25.3,96.9,1011.085
2017,2,2,23,0,25.3,97.1,1011.669
2017,2,3,0,0,25.4,97.1,1011.562
2017,2,3,1,0,25.4,97.1,1012.325
2017,2,3,2,0,25.4,97.2,1012.844
2017,2,3,3,0,25.4,97.3,1013.099
2017,2,3,4,0,25.4,97.3,1013.244
2017,2,3,5,0,25.4,97.2,1012.871
2017,2,3,6,0,25.4,97.1,1012.391
2017,2,3,7,0,25.3,97.1,1011.629
2017,2,3,8,0,25.2,97.1,1011.425
2017,2,3,9,0,25,97.3,1011.51
2017,2,3,10,0,25,97.3,1012.138
2017,2,3,11,0,24.9,97.3,1012.774
2017,2,3,12,0,25,97.2,1013.546
2017,2,3,13,0,25,97.3,1014.509
2017,2,3,14,0,25.1,97.2,1015.104
2017,2,3,15,0,25.3,96.9,1015.018
2017,2,3,16,0,25.5,96.6,1014.431
2017,2,3,17,0,25.7,96.4,1013.308
2017,2,3,18,0,25.6,96.5,1012.571
2017,2,3,19,0,25.6,96.6,1011.703
2017,2,3,20,0,25.7,96.3,1011.021
2017,2,3,21,0,25.7,95.9,1010.776
2017,2,3,22,0,25.7,96,1011.489
2017,2,3,23,0,25.6,96.3,1012.149
2017,2,4,0,0,25.6,96.3,1012.372
2017,2,4,1,0,25.6,96.3,1013.104
2017,2,4,2,0,25.6,96.3,1013.71
2017,2,4,3,0,25.6,96.3,1013.575
2017,2,4,4,0,25.5,96.5,1013.532
2017,2,4,5,0,25.4,97,1013.194
2017,2,4,6,0,25.3,97.1,1012.694
2017,2,4,7,0,25.3,97.1,1012.405
2017,2,4,8,0,25.3,97,1012.182
2017,2,4,9,0,25.3,97,1012.512
2017,2,4,10,0,25.3,97.2,1013.215
2017,2,4,11,0,25.2,97.3,1013.746
2017,2,4,12,0,25.2,97.2,1014.62
2017,2,4,13,0,25.3,97,1015.136
2017,2,4,14,0,25.3,97,1015.416
2017,2,4,15,0,25.4,96.8,1015.601
2017,2,4,16,0,25.6,96.5,1015.035
2017,2,4,17,0,25.6,96.3,1014.316
2017,2,4,18,0,25.6,96.1,1012.806
2017,2,4,19,0,25.6,96.2,1011.894
2017,2,4,20,0,25.6,96.4,1010.956
2017,2,4,21,0,25.5,96.6,1010.787
2017,2,4,22,0,25.4,96.9,1011.363
2017,2,4,23,0,25.4,97,1012.057
2017,2,5,0,0,25.4,97.1,1012.11
2017,2,5,1,0,25.4,97,1012.714
2017,2,5,2,0,25.4,96.9,1012.796
2017,2,5,3,0,25.4,97,1012.786
2017,2,5,4,0,25.3,96.9,1012.57
2017,2,5,5,0,25.3,96.8,1012.514
2017,2,5,6,0,25.2,96.6,1011.899
2017,2,5,7,0,25.2,96.6,1011.6
2017,2,5,8,0,25.2,96.6,1011.358
2017,2,5,9,0,25.2,96.9,1011.08
2017,2,5,10,0,25.2,97,1011.862
2017,2,5,11,0,25.1,97.1,1012.63
2017,2,5,12,0,25,97.3,1013.413
2017,2,5,13,0,25,97.4,1014.135
2017,2,5,14,0,25,97.4,1014.651
2017,2,5,15,0,25.1,97.1,1014.536
2017,2,5,16,0,25.3,97,1013.822
2017,2,5,17,0,25.4,97,1013.028
2017,2,5,18,0,25.4,97,1011.858
2017,2,5,19,0,25.4,97.1,1010.739
2017,2,5,20,0,25.4,97.1,1010.039
2017,2,5,21,0,25.4,97.2,1010.09
2017,2,5,22,0,25.4,97.4,1010.263
2017,2,5,23,0,25.4,97.4,1011.003
2017,2,6,0,0,25.4,97.3,1011.306
2017,2,6,1,0,25.6,96.5,1012.025
2017,2,6,2,0,25.6,96.2,1012.546
2017,2,6,3,0,25.6,96.4,1012.246
2017,2,6,4,0,25.5,96.7,1012.547
2017,2,6,5,0,25.4,97.3,1012.257
2017,2,6,6,0,25.3,97.3,1011.828
2017,2,6,7,0,25.2,97.4,1011.439
2017,2,6,8,0,25.2,97.4,1011.278
2017,2,6,9,0,25.2,97.4,1011.256
2017,2,6,10,0,25.2,97.2,1012.122
2017,2,6,11,0,25.2,97.1,1012.544
2017,2,6,12,0,25.3,96.8,1013.5
2017,2,6,13,0,25.3,96.7,1014.114
2017,2,6,14,0,25.4,96.8,1014.755
2017,2,6,15,0,25.5,96.7,1014.711
2017,2,6,16,0,25.6,96.7,1014.241
2017,2,6,17,0,25.6,96.7,1013.205
2017,2,6,18,0,25.6,96.8,1012.283
2017,2,6,19,0,25.5,96.8,1011.381
2017,2,6,20,0,25.5,97,1010.496
2017,2,6,21,0,25.4,97.2,1010.286
2017,2,6,22,0,25.3,97.3,1010.73
2017,2,6,23,0,25.3,97.4,1010.992
2017,2,7,0,0,25.3,97.4,1011.209
2017,2,7,1,0,25.3,97.4,1011.876
2017,2,7,2,0,25.3,97.3,1012.089
2017,2,7,3,0,25.3,97.2,1012.089
2017,2,7,4,0,25.3,97.2,1012.359
2017,2,7,5,0,25.3,97.1,1012.159
2017,2,7,6,0,25.3,97.1,1011.598
2017,2,7,7,0,25.3,97.2,1010.985
2017,2,7,8,0,25.3,97.3,1010.674
2017,2,7,9,0,25.2,97.4,1010.684
2017,2,7,10,0,25.1,97.5,1011.341
2017,2,7,11,0,25,97.6,1011.536
2017,2,7,12,0,25,97.5,1012.804
2017,2,7,13,0,25.1,97.5,1012.887
2017,2,7,14,0,25.2,97.4,1013.872
2017,2,7,15,0,25.3,97.3,1013.778
2017,2,7,16,0,25.4,97.1,1013.314
2017,2,7,17,0,25.4,97.1,1012.545
2017,2,7,18,0,25.5,96.9,1011.481
2017,2,7,19,0,25.5,97.1,1010.474
2017,2,7,20,0,25.7,96.6,1009.932
2017,2,7,21,0,25.6,96.8,1009.561
2017,2,7,22,0,25.4,97.2,1009.866
2017,2,7,23,0,25.2,97.6,1009.885
2017,2,8,0,0,25.2,97.5,1010.471
2017,2,8,1,0,25.3,97.4,1010.86
2017,2,8,2,0,25.4,97.2,1011.576
2017,2,8,3,0,25.3,97.2,1011.66
2017,2,8,4,0,25.3,97.3,1011.839
2017,2,8,5,0,25.3,97.4,1011.568
2017,2,8,6,0,25.2,97.3,1010.89
2017,2,8,7,0,25.1,97.3,1010.283
2017,2,8,8,0,25.1,97.3,1010.149
2017,2,8,9,0,25,97.3,1009.857
2017,2,8,10,0,24.9,97.3,1010.541
2017,2,8,11,0,25,97.2,1010.387
2017,2,8,12,0,25.1,97,1011.701
2017,2,8,13,0,25.1,96.8,1012.195
2017,2,8,14,0,25.3,96.6,1012.831
2017,2,8,15,0,25.4,96.4,1012.934
2017,2,8,16,0,25.6,96.3,1012.47
2017,2,8,17,0,25.7,95.9,1011.934
2017,2,8,18,0,25.7,95.9,1011.159
2017,2,8,19,0,25.7,96,1010.261
2017,2,8,20,0,25.8,96,1009.684
2017,2,8,21,0,25.7,96.1,1009.312
2017,2,8,22,0,25.6,96.3,1009.733
2017,2,8,23,0,25.5,96.4,1010.022
2017,2,9,0,0,25.5,96.5,1010.751
2017,2,9,1,0,25.5,96.5,1011.378
2017,2,9,2,0,25.5,96.5,1012.508
2017,2,9,3,0,25.6,96.5,1012.516
2017,2,9,4,0,25.6,96.6,1012.759
2017,2,9,5,0,25.5,96.8,1012.692
2017,2,9,6,0,25.5,96.9,1012.491
2017,2,9,7,0,25.2,97.4,1012.126
2017,2,9,8,0,25.1,97.5,1012.166
2017,2,9,9,0,25,97.5,1012.231
2017,2,9,10,0,24.7,97.7,1012.771
2017,2,9,11,0,24.6,97.6,1013.124
2017,2,9,12,0,24.7,97.5,1013.878
2017,2,9,13,0,24.8,97.4,1014.733
2017,2,9,14,0,24.9,97.3,1014.871
2017,2,9,15,0,25,97.2,1015.219
2017,2,9,16,0,25.1,97.1,1014.698
2017,2,9,17,0,25.1,97.2,1013.958
2017,2,9,18,0,25.1,97.2,1013.036
2017,2,9,19,0,25,97.3,1012.259
2017,2,9,20,0,25.1,97.2,1011.798
2017,2,9,21,0,25.1,97.3,1011.524
2017,2,9,22,0,25.1,97.6,1012.304
2017,2,9,23,0,25,97.7,1012.741
2017,2,10,0,0,25.1,97.6,1013.285
2017,2,10,1,0,25.1,97.5,1013.901
2017,2,10,2,0,25.1,97.5,1014.232
2017,2,10,3,0,25.1,97.4,1014.471
2017,2,10,4,0,25.1,97.3,1014.853
2017,2,10,5,0,25.1,97.4,1014.764
2017,2,10,6,0,25,97.2,1014.696
2017,2,10,7,0,25.1,96.8,1014.295
2017,2,10,8,0,25.1,96.7,1014.396
2017,2,10,9,0,25,96.5,1014.421
2017,2,10,10,0,25.1,96.4,1015.166
2017,2,10,11,0,25,96.4,1015.552
2017,2,10,12,0,25,96.3,1016.659
2017,2,10,13,0,24.9,96.5,1017.358
2017,2,10,14,0,24.8,96.7,1017.989
2017,2,10,15,0,24.8,96.6,1018.149
2017,2,10,16,0,24.9,96.5,1017.549
2017,2,10,17,0,25,96.3,1016.544
2017,2,10,18,0,25.2,95.9,1015.807
2017,2,10,19,0,25.2,95.8,1015.007
2017,2,10,20,0,25.2,95.8,1014.594
2017,2,10,21,0,25.2,95.9,1014.335
2017,2,10,22,0,25.1,96.3,1014.999
2017,2,10,23,0,25.1,96.3,1014.961
2017,2,11,0,0,25.1,96.2,1015.308
2017,2,11,1,0,25.1,96.1,1016.23
2017,2,11,2,0,24.9,96.2,1016.347
2017,2,11,3,0,24.8,95.8,1016.217
2017,2,11,4,0,24.5,96.2,1016.267
2017,2,11,5,0,24.3,96.6,1015.636
2017,2,11,6,0,24.2,96.7,1015.099
2017,2,11,7,0,23.9,96.9,1014.324
2017,2,11,8,0,23.8,97.1,1014.047
2017,2,11,9,0,23.5,97.4,1013.759
2017,2,11,10,0,23.7,97.5,1014.509
2017,2,11,11,0,23.6,97.6,1015.069
2017,2,11,12,0,23.6,97.6,1015.789
2017,2,11,13,0,23.8,97.4,1016.739
2017,2,11,14,0,24,96.9,1016.781
2017,2,11,15,0,24.1,96.7,1017.152
2017,2,11,16,0,24.2,96.5,1016.219
2017,2,11,17,0,24.5,96.3,1015.882
2017,2,11,18,0,24.4,96.4,1014.81
2017,2,11,19,0,24.5,96.6,1013.966
2017,2,11,20,0,24.8,96.4,1013.324
2017,2,11,21,0,25.1,96,1013.079
2017,2,11,22,0,25.1,95.7,1013.276
2017,2,11,23,0,25.2,95.7,1013.773
2017,2,12,0,0,25.2,95.7,1014.183
2017,2,12,1,0,25.2,95.6,1014.612
2017,2,12,2,0,25.1,95.9,1015.213
2017,2,12,3,0,24.7,96.2,1014.936
2017,2,12,4,0,24.5,96.1,1015.142
2017,2,12,5,0,24.4,96.3,1014.514
2017,2,12,6,0,24.3,96.6,1013.926
2017,2,12,7,0,23.9,97.2,1013.141
2017,2,12,8,0,23.6,97.5,1013.005
2017,2,12,9,0,23.8,97.3,1013.077
2017,2,12,10,0,24.2,96.7,1013.547
2017,2,12,11,0,24,96.8,1013.996
2017,2,12,12,0,23.9,97,1014.681
2017,2,12,13,0,24.1,96.9,1015.294
2017,2,12,14,0,24.1,96.9,1015.744
2017,2,12,15,0,24.2,96.8,1015.715
2017,2,12,16,0,24.3,96.9,1015.317
2017,2,12,17,0,24.3,96.9,1014.353
2017,2,12,18,0,24.5,96,1013.472
2017,2,12,19,0,24.6,96.3,1012.455
2017,2,12,20,0,24.7,96.3,1011.774
2017,2,12,21,0,24.8,96.2,1011.478
2017,2,12,22,0,25,96,1012.108
2017,2,12,23,0,25,96.1,1012.595
2017,2,13,0,0,25,96.2,1012.884
2017,2,13,1,0,24.9,96.2,1013.404
2017,2,13,2,0,24.6,96.5,1013.844
2017,2,13,3,0,24.6,96.5,1013.538
2017,2,13,4,0,24.5,96.7,1013.392
2017,2,13,5,0,24.5,96.7,1013.063
2017,2,13,6,0,24.2,97,1012.548
2017,2,13,7,0,24.1,97.1,1012.062
2017,2,13,8,0,24.1,96.6,1011.538
2017,2,13,9,0,24.2,95.9,1011.734
2017,2,13,10,0,24.5,95.5,1012.424
2017,2,13,11,0,24.6,95,1012.729
2017,2,13,12,0,24.8,94.5,1013.514
2017,2,13,13,0,24.9,94.3,1014.284
2017,2,13,14,0,24.9,94.4,1014.643
2017,2,13,15,0,25,94.3,1014.902
2017,2,13,16,0,25.1,94.2,1014.37
2017,2,13,17,0,25.2,94,1013.632
2017,2,13,18,0,25.2,93.8,1012.492
2017,2,13,19,0,25,94.3,1011.639
2017,2,13,20,0,25,94.7,1011.003
2017,2,13,21,0,24.9,95.1,1010.726
2017,2,13,22,0,25,95.2,1011.088
2017,2,13,23,0,25,95.3,1011.419
2017,2,14,0,0,25,95.3,1011.878
2017,2,14,1,0,25.1,95.4,1012.608
2017,2,14,2,0,25.1,95.5,1013.094
2017,2,14,3,0,25,95.6,1012.998
2017,2,14,4,0,25,95.4,1012.992
2017,2,14,5,0,24.9,95.4,1012.558
2017,2,14,6,0,24.8,95.4,1012.044
2017,2,14,7,0,24.7,95.6,1011.195
2017,2,14,8,0,24.6,95.7,1011.245
2017,2,14,9,0,24.5,95.8,1011.582
2017,2,14,10,0,24.5,95.7,1012.112
2017,2,14,11,0,24.2,96.2,1013.232
2017,2,14,12,0,24,96.7,1013.884
2017,2,14,13,0,24,96.8,1014.582
2017,2,14,14,0,23.9,97,1015.279
2017,2,14,15,0,23.9,97,1015.373
2017,2,14,16,0,23.9,97.2,1014.872
2017,2,14,17,0,24.1,96.8,1014.143
2017,2,14,18,0,24.3,96.6,1013.042
2017,2,14,19,0,24.4,96.2,1012.326
2017,2,14,20,0,24.5,96.1,1011.567
2017,2,14,21,0,24.7,95.8,1011.628
2017,2,14,22,0,24.7,96.1,1011.925
2017,2,14,23,0,24.8,95.7,1012.534
2017,2,15,0,0,24.9,95.6,1012.654
2017,2,15,1,0,25,95.3,1013.403
2017,2,15,2,0,25,95,1013.438
2017,2,15,3,0,25,94.6,1013.859
2017,2,15,4,0,25,94.4,1013.786
2017,2,15,5,0,24.9,94.3,1013.662
2017,2,15,6,0,24.8,94.5,1013.448
2017,2,15,7,0,24.7,94.5,1013.08
2017,2,15,8,0,24.7,94.5,1013.087
2017,2,15,9,0,24.8,94.5,1013.275
2017,2,15,10,0,24.8,94.4,1013.503
2017,2,15,11,0,24.9,94.2,1014.179
2017,2,15,12,0,25,94,1014.814
2017,2,15,13,0,25.1,94.1,1015.498
2017,2,15,14,0,25,95,1016.044
2017,2,15,15,0,25.1,95.3,1016.129
2017,2,15,16,0,25.2,95.2,1015.561
2017,2,15,17,0,25.2,95.2,1015.011
2017,2,15,18,0,25.2,95.2,1014.292
2017,2,15,19,0,25.2,95.3,1013.169
2017,2,15,20,0,25.1,95.6,1012.798
2017,2,15,21,0,25.1,95.6,1012.249
2017,2,15,22,0,25,95.8,1012.586
2017,2,15,23,0,25,95.7,1012.944
2017,2,16,0,0,25,95.7,1012.696
2017,2,16,1,0,25,95.6,1013.666
2017,2,16,2,0,25,95.8,1014.513
2017,2,16,3,0,24.9,96.1,1014.709
2017,2,16,4,0,24.9,96,1014.831
2017,2,16,5,0,24.9,95.9,1014.874
2017,2,16,6,0,24.9,95.8,1014.689
2017,2,16,7,0,24.8,95.8,1014.276
2017,2,16,8,0,24.8,95.7,1014.106
2017,2,16,9,0,24.7,95.6,1013.964
2017,2,16,10,0,24.9,95.5,1014.512
2017,2,16,11,0,24.9,95.3,1014.802
2017,2,16,12,0,25,95,1015.636
2017,2,16,13,0,25.1,94.8,1016.076
2017,2,16,14,0,25.1,95.1,1016.491
2017,2,16,15,0,25.2,95.3,1016.755
2017,2,16,16,0,25.3,95.4,1016.247
2017,2,16,17,0,25.4,95.5,1015.726
2017,2,16,18,0,25.5,95.7,1014.819
2017,2,16,19,0,25.4,96.2,1013.816
2017,2,16,20,0,25.4,96.3,1013.137
2017,2,16,21,0,25.3,96.5,1012.741
2017,2,16,22,0,25.2,96.7,1012.914
2017,2,16,23,0,25.1,96.8,1013.838
2017,2,17,0,0,25,97.1,1013.772
2017,2,17,1,0,25,97,1014.691
2017,2,17,2,0,25.1,96.8,1015.158
2017,2,17,3,0,25.1,96.9,1015.391
2017,2,17,4,0,25,97,1015.109
2017,2,17,5,0,25,97,1015.041
2017,2,17,6,0,24.9,97,1014.574
2017,2,17,7,0,24.8,97,1014.214
2017,2,17,8,0,24.8,96.7,1014.198
2017,2,17,9,0,24.8,96,1014.158
2017,2,17,10,0,24.7,96.7,1014.502
2017,2,17,11,0,24.6,96.7,1015.03
2017,2,17,12,0,24.6,96.7,1016.03
2017,2,17,13,0,24.5,96.7,1016.838
2017,2,17,14,0,24.5,96.9,1017.249
2017,2,17,15,0,24.5,96.9,1017.462
2017,2,17,16,0,24.7,96.6,1017.129
2017,2,17,17,0,24.9,96.4,1016.44
2017,2,17,18,0,25.1,96.3,1015.392
2017,2,17,19,0,25.2,96.3,1014.439
2017,2,17,20,0,25.2,96.5,1013.913
2017,2,17,21,0,25.2,96.6,1013.525
2017,2,17,22,0,25,96.8,1013.587
2017,2,17,23,0,24.9,96.9,1014.023
2017,2,18,0,0,25,96.9,1014.788
2017,2,18,1,0,25,96.8,1015.06
2017,2,18,2,0,25.1,96.7,1015.735
2017,2,18,3,0,25,96.8,1015.49
2017,2,18,4,0,25,96.7,1015.645
2017,2,18,5,0,24.9,96.7,1015.182
2017,2,18,6,0,24.8,96.7,1014.729
2017,2,18,7,0,24.7,96.8,1014.265
2017,2,18,8,0,24.6,96.9,1013.972
2017,2,18,9,0,24.5,97,1013.713
2017,2,18,10,0,24.5,95.9,1014.264
2017,2,18,11,0,24.4,95.5,1014.544
2017,2,18,12,0,24.4,95,1015.74
2017,2,18,13,0,24.4,94.2,1016.228
2017,2,18,14,0,24.5,93.9,1016.794
2017,2,18,15,0,24.6,93.4,1016.886
2017,2,18,16,0,24.7,92.7,1016.251
2017,2,18,17,0,24.8,92.6,1015.552
2017,2,18,18,0,24.8,92.7,1014.755
2017,2,18,19,0,24.8,93,1013.804
2017,2,18,20,0,24.7,93.5,1013.141
2017,2,18,21,0,24.7,93.7,1013.028
2017,2,18,22,0,25,94.6,1012.984
2017,2,18,23,0,25.1,94.3,1013.461
2017,2,19,0,0,25.2,93.5,1014.099
2017,2,19,1,0,25.3,93.1,1014.399
2017,2,19,2,0,25.3,93.3,1014.89
2017,2,19,3,0,25.3,93.2,1014.642
2017,2,19,4,0,25.3,93.1,1014.996
2017,2,19,5,0,25.2,93,1014.382
2017,2,19,6,0,25.1,93.1,1013.809
2017,2,19,7,0,25,93.1,1013.511
2017,2,19,8,0,25,92.8,1013.231
2017,2,19,9,0,25,92.7,1013.411
2017,2,19,10,0,25,92.8,1013.818
2017,2,19,11,0,25.2,92.2,1014.464
2017,2,19,12,0,25.3,92.9,1015.124
2017,2,19,13,0,25.3,93.5,1015.964
2017,2,19,14,0,25.3,94.2,1016.122
2017,2,19,15,0,25.3,94.9,1016.514
2017,2,19,16,0,25.1,95.3,1015.657
2017,2,19,17,0,25.1,95.3,1015.382
2017,2,19,18,0,25.1,95.3,1014.18
2017,2,19,19,0,25.3,95.3,1013.608
2017,2,19,20,0,25.3,95.5,1013.051
2017,2,19,21,0,25.2,95.7,1012.409
2017,2,19,22,0,25.2,95.8,1012.364
2017,2,19,23,0,25.1,96.1,1012.595
2017,2,20,0,0,25.1,96.2,1012.59
2017,2,20,1,0,25.1,96.3,1013.265
2017,2,20,2,0,25.1,96.3,1013.881
2017,2,20,3,0,25.1,96.2,1014.172
2017,2,20,4,0,25.1,96.1,1014.401
2017,2,20,5,0,25.1,96,1014.174
2017,2,20,6,0,25,96.1,1013.606
